route_schedule_uuid,trip_uuid,segment_actual_time,segment_osrm_time,segment_osrm_distance,actual_time,osrm_time,osrm_distance,cutoff_factor,start_scan_to_end_scan,od_start_time,od_end_time,source_center,destination_center,trip_duration_minutes
thanos::sroute:c60d757b-1997-4d89-a2cc-a29b8deabba3,trip-153715643660969854,35.0,22.0,20.1157,62.0,39.0,35.100300000000004,12.0,184.0,2018-09-17 03:53:52.010220,2018-09-17 05:25:53.015386,IND560099AAB,IND560078AAC,92.01675276666667
thanos::sroute:c60d757b-1997-4d89-a2cc-a29b8deabba3,trip-153724198733398823,71.0,46.0,41.9707,103.0,45.0,40.4501,12.0,230.0,2018-09-18 03:39:41.195608,2018-09-18 05:34:50.416524,IND560099AAB,IND560078AAC,115.15368193333333
thanos::sroute:c60d757b-1997-4d89-a2cc-a29b8deabba3,trip-153741469524183915,58.0,21.0,20.6874,96.0,37.0,34.5632,12.0,272.0,2018-09-20 03:38:15.242106,2018-09-20 05:54:54.954553,IND560099AAB,IND560078AAC,136.66187411666667
thanos::sroute:c60d757b-1997-4d89-a2cc-a29b8deabba3,trip-153750191221778420,57.0,41.0,42.7996,89.0,41.0,43.6546,12.5,266.0,2018-09-21 03:51:52.218032,2018-09-21 06:04:55.766566,IND560099AAB,IND560078AAC,133.05914223333332
thanos::sroute:c60d757b-1997-4d89-a2cc-a29b8deabba3,trip-153767421865054746,42.0,21.0,20.0732,64.0,36.0,33.9644,11.5,210.0,2018-09-23 03:43:38.650811,2018-09-23 05:29:01.018713,IND560099AAB,IND560078AAC,105.37279836666667
thanos::sroute:c60d757b-1997-4d89-a2cc-a29b8deabba3,trip-153828088659577005,41.0,21.0,19.2942,67.0,36.0,33.1122,11.5,218.0,2018-09-30 04:14:46.596039,2018-09-30 06:04:11.646413,IND560099AAB,IND560078AAC,109.41750623333334
thanos::sroute:c60d757b-1997-4d89-a2cc-a29b8deabba3,trip-153853756561135130,62.0,40.0,39.117399999999996,114.0,39.0,36.48009999999999,11.5,294.0,2018-10-03 03:32:45.611744,2018-10-03 06:00:37.347604,IND560099AAB,IND560078AAC,147.86226433333334
thanos::sroute:c61f9ecc-1eb4-4fe2-9c53-66a0163e18fe,trip-153751473600616231,25.0,24.0,20.4971,43.0,31.0,31.7232,10.0,84.0,2018-09-21 07:25:36.006436,2018-09-21 08:07:53.831714,IND302014AAB,IND302004AAA,42.297087966666666
thanos::sroute:c61f9ecc-1eb4-4fe2-9c53-66a0163e18fe,trip-153760066155326016,38.0,17.0,15.9438,58.0,28.0,27.781100000000002,9.5,100.0,2018-09-22 07:17:41.553541,2018-09-22 08:08:24.530720,IND302014AAB,IND302004AAA,50.71628631666667
thanos::sroute:c61f9ecc-1eb4-4fe2-9c53-66a0163e18fe,trip-153777260945046616,60.0,17.0,19.3457,120.0,34.0,38.6914,10.5,162.0,2018-09-24 07:03:29.450718,2018-09-24 08:24:31.429938,IND302014AAB,IND302004AAA,81.032987
thanos::sroute:c61f9ecc-1eb4-4fe2-9c53-66a0163e18fe,trip-153785943853820018,45.0,17.0,20.0983,84.0,27.0,28.3793,9.5,140.0,2018-09-25 07:10:38.538457,2018-09-25 08:20:49.114495,IND302014AAB,IND302004AAA,70.1762673
thanos::sroute:c61f9ecc-1eb4-4fe2-9c53-66a0163e18fe,trip-153794488235073326,42.0,18.0,19.4583,76.0,26.0,31.273699999999998,10.0,124.0,2018-09-26 06:54:42.350982,2018-09-26 07:56:48.751260,IND302014AAB,IND302004AAA,62.1066713
thanos::sroute:c61f9ecc-1eb4-4fe2-9c53-66a0163e18fe,trip-153803170084108026,39.0,22.0,19.668799999999997,64.0,29.0,30.6973,10.0,104.0,2018-09-27 07:01:40.841348,2018-09-27 07:54:17.091026,IND302014AAB,IND302004AAA,52.6041613
thanos::sroute:c61f9ecc-1eb4-4fe2-9c53-66a0163e18fe,trip-153811755375771354,27.0,16.0,15.790300000000002,47.0,27.0,26.972700000000003,10.0,112.0,2018-09-28 06:52:33.758094,2018-09-28 07:49:20.929449,IND302014AAB,IND302004AAA,56.78618925
thanos::sroute:c61f9ecc-1eb4-4fe2-9c53-66a0163e18fe,trip-153820546978338395,56.0,15.0,17.735100000000003,106.0,25.0,29.035700000000002,10.5,192.0,2018-09-29 07:17:49.783610,2018-09-29 08:54:14.448169,IND302014AAB,IND302004AAA,96.41107598333333
thanos::sroute:c61f9ecc-1eb4-4fe2-9c53-66a0163e18fe,trip-153837787914237732,50.0,17.0,17.7099,95.0,28.0,30.341900000000003,10.5,142.0,2018-10-01 07:11:19.142738,2018-10-01 08:22:37.861709,IND302014AAB,IND302004AAA,71.31198285
thanos::sroute:c61f9ecc-1eb4-4fe2-9c53-66a0163e18fe,trip-153855062298536969,62.0,15.0,17.8322,97.0,25.0,29.564300000000003,10.5,180.0,2018-10-03 07:10:22.985621,2018-10-03 08:40:52.184401,IND302014AAB,IND302004AAA,90.48664633333333
thanos::sroute:c6403e98-1ffa-49ed-bc55-5adcdc4ad39d,trip-153678295378455239,215.0,20.0,29.6068,215.0,20.0,29.6068,28.0,672.0,2018-09-13 06:26:04.206812,2018-09-13 17:38:10.168574,IND785112AAC,IND785001AAA,672.0993627
thanos::sroute:c6762881-d4f0-48b5-9edb-7d95362c916d,trip-153808909572525336,38.0,23.0,20.6408,64.0,36.0,37.2297,12.0,394.0,2018-09-27 22:58:15.725481,2018-09-28 02:15:32.483461,IND600016AAC,IND600119AAA,197.27929966666667
thanos::sroute:c6762881-d4f0-48b5-9edb-7d95362c916d,trip-153817485421599770,39.0,32.0,28.4463,66.0,57.0,57.5927,12.0,410.0,2018-09-28 22:47:34.216240,2018-09-29 02:12:46.783790,IND600016AAC,IND600119AAA,205.20945916666668
thanos::sroute:c6762881-d4f0-48b5-9edb-7d95362c916d,trip-153835168123618773,47.0,24.0,20.6339,74.0,36.0,37.0666,12.0,196.0,2018-09-30 23:54:41.236442,2018-10-01 01:32:45.671762,IND600016AAC,IND600119AAA,98.073922
thanos::sroute:c6762881-d4f0-48b5-9edb-7d95362c916d,trip-153852408669562422,36.0,19.0,19.733900000000002,51.0,28.0,29.229600000000005,12.0,300.0,2018-10-02 23:48:06.695883,2018-10-03 02:18:33.351015,IND600016AAC,IND600119AAA,150.4442522
thanos::sroute:c6c9cb6b-b537-4dcc-a60c-7257cdece096,trip-153676745646676788,822.0,531.0,463.8976,3152.0,1845.0,1908.3149,75.47368421052632,12065.0,2018-09-12 15:50:56.467015,2018-09-13 23:46:47.543879,IND131028AAB,IND131028AAB,1915.8512810666666
thanos::sroute:c6c9cb6b-b537-4dcc-a60c-7257cdece096,trip-153685703600487526,876.0,537.0,472.0415,3851.0,1915.0,2022.1686,76.3,10982.0,2018-09-13 16:43:56.005115,2018-09-15 00:36:21.473636,IND131028AAB,IND131028AAB,1912.42447535
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153676706765377609,48.0,33.0,34.7468,149.0,101.0,107.2661,20.75,556.0,2018-09-12 15:44:27.654062,2018-09-12 18:04:03.001328,IND122004AAA,IND122413AAE,139.5891211
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153677695511078898,53.0,36.0,38.7617,146.0,102.0,108.2578,21.25,296.0,2018-09-12 18:29:15.111076,2018-09-12 19:44:10.008683,IND122004AAA,IND122413AAE,74.91496011666666
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153685393064916174,75.0,35.0,37.8544,209.0,108.0,113.2157,21.0,372.0,2018-09-13 15:52:10.649421,2018-09-13 17:25:30.761059,IND122004AAA,IND122413AAE,93.33519396666667
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153686425979785979,52.0,36.0,39.4508,150.0,103.0,109.3501,21.0,500.0,2018-09-13 18:44:19.798106,2018-09-13 20:49:48.981146,IND122004AAA,IND122413AAE,125.486384
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153686896946879907,75.0,38.0,38.704899999999995,244.0,111.0,115.0968,21.0,444.0,2018-09-13 20:02:49.469052,2018-09-13 21:54:21.310670,IND122004AAA,IND122413AAE,111.53069363333334
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153702607900908797,72.0,35.0,37.824400000000004,198.0,108.0,113.7576,21.0,380.0,2018-09-15 15:41:19.009342,2018-09-15 17:16:56.463268,IND122004AAA,IND122413AAE,95.6242321
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153703095802998738,64.0,37.0,39.4695,178.0,101.0,107.75659999999999,21.0,504.0,2018-09-15 17:02:38.030200,2018-09-15 19:09:14.706038,IND122004AAA,IND122413AAE,126.61126396666667
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153703658401280751,48.0,38.0,39.1198,156.0,114.0,119.10570000000001,21.0,528.0,2018-09-15 18:36:24.013181,2018-09-15 20:49:19.651852,IND122004AAA,IND122413AAE,132.92731118333333
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153721272013749124,93.0,32.0,32.4249,145.0,63.0,68.4463,17.666666666666668,330.0,2018-09-17 19:32:00.137710,2018-09-17 21:22:03.786194,IND122004AAA,IND122413AAE,110.06080806666667
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153722529355133923,42.0,33.0,35.7803,128.0,101.0,107.779,20.75,504.0,2018-09-17 23:01:33.551577,2018-09-18 01:07:57.238917,IND122004AAA,IND122413AAE,126.394789
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153728665164602050,93.0,36.0,37.8291,260.0,114.0,118.7404,21.0,524.0,2018-09-18 16:04:11.646338,2018-09-18 18:15:29.154209,IND122004AAA,IND122413AAE,131.29179785
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153729201701762819,85.0,39.0,40.7653,265.0,101.0,109.2569,21.0,568.0,2018-09-18 17:33:37.017881,2018-09-18 19:56:27.864972,IND122004AAA,IND122413AAE,142.84745151666667
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153730345417711989,48.0,33.0,35.8018,144.0,101.0,108.5615,20.75,680.0,2018-09-18 20:44:14.177364,2018-09-18 23:35:09.440842,IND122004AAA,IND122413AAE,170.92105796666667
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153737172708015292,81.0,36.0,37.6894,246.0,110.0,113.97739999999999,20.75,460.0,2018-09-19 15:42:07.080435,2018-09-19 17:37:34.963766,IND122004AAA,IND122413AAE,115.46472218333334
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153737835800767080,55.0,39.0,38.3696,152.0,104.0,108.92660000000001,20.75,392.0,2018-09-19 17:32:38.007892,2018-09-19 19:11:22.302637,IND122004AAA,IND122413AAE,98.73824575
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153738556112779668,49.0,34.0,36.2263,149.0,105.0,110.4321,21.0,604.0,2018-09-19 19:32:41.128121,2018-09-19 22:04:02.662448,IND122004AAA,IND122413AAE,151.35890544999998
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153746422279898567,53.0,37.0,39.673300000000005,149.0,100.0,107.3341,20.75,364.0,2018-09-20 17:23:42.799240,2018-09-20 18:54:49.155889,IND122004AAA,IND122413AAE,91.10594415
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153746840422081069,54.0,38.0,40.0276,160.0,105.0,110.80969999999999,20.75,288.0,2018-09-20 18:33:24.221033,2018-09-20 19:45:54.038306,IND122004AAA,IND122413AAE,72.49695455
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153746985422546257,152.0,35.0,37.7917,306.0,108.0,113.93979999999999,20.75,652.0,2018-09-20 18:57:34.225839,2018-09-20 21:41:02.584321,IND122004AAA,IND122413AAE,163.47264136666666
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153754650893698550,63.0,37.0,37.4813,184.0,107.0,112.62650000000001,21.0,416.0,2018-09-21 16:15:08.937246,2018-09-21 17:59:23.878865,IND122004AAA,IND122413AAE,104.24902698333334
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153755374640445027,67.0,33.0,35.8182,205.0,100.0,106.2815,21.0,412.0,2018-09-21 18:15:46.404732,2018-09-21 19:59:34.219402,IND122004AAA,IND122413AAE,103.79691116666666
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153755838640655524,64.0,34.0,36.6268,208.0,108.0,114.45790000000001,21.0,404.0,2018-09-21 19:33:06.406911,2018-09-21 21:14:20.684373,IND122004AAA,IND122413AAE,101.2379577
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153763439241420090,50.0,34.0,35.7558,148.0,98.0,105.5616,20.75,640.0,2018-09-22 16:39:52.021758,2018-09-22 19:20:24.629886,IND122004AAA,IND122413AAE,160.5434688
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153763738323892150,62.0,33.0,36.3187,186.0,108.0,114.47980000000001,20.75,380.0,2018-09-22 17:29:43.239184,2018-09-22 19:04:49.873880,IND122004AAA,IND122413AAE,95.11057826666666
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153764478916101224,68.0,36.0,37.1741,216.0,107.0,112.2844,21.0,368.0,2018-09-22 19:33:09.161229,2018-09-22 21:05:42.848443,IND122004AAA,IND122413AAE,92.56145356666666
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153781579585833745,59.0,32.0,35.4038,166.0,101.0,106.89520000000002,20.75,608.0,2018-09-24 19:03:15.858591,2018-09-24 21:35:19.835557,IND122004AAA,IND122413AAE,152.06628276666666
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153781937369791264,88.0,36.0,38.9136,203.0,103.0,109.2445,21.0,476.0,2018-09-24 20:02:53.698168,2018-09-24 22:02:32.868665,IND122004AAA,IND122413AAE,119.65284161666666
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153783507368400423,52.0,36.0,37.1438,162.0,102.0,109.12960000000001,20.75,740.0,2018-09-25 00:24:33.684236,2018-09-25 03:30:16.153118,IND122004AAA,IND122413AAE,185.7078147
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153789383935250826,61.0,34.0,36.6816,176.0,100.0,107.69460000000001,20.75,504.0,2018-09-25 16:43:59.352762,2018-09-25 18:50:40.980131,IND122004AAA,IND122413AAE,126.69378948333333
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153789773157997534,47.0,32.0,35.262,138.0,101.0,106.7891,20.75,300.0,2018-09-25 17:48:51.580250,2018-09-25 19:04:48.945354,IND122004AAA,IND122413AAE,75.95608506666667
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153797896709361521,89.0,31.0,31.7971,168.0,87.0,92.2859,20.5,424.0,2018-09-26 16:22:47.093865,2018-09-26 18:09:40.811931,IND122004AAA,IND122413AAE,106.89530110000001
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153798684433141139,72.0,38.0,36.5713,216.0,105.0,108.7159,20.75,496.0,2018-09-26 18:34:04.331752,2018-09-26 20:38:08.367457,IND122004AAA,IND122413AAE,124.06726175
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153807096855114608,44.0,37.0,39.1348,135.0,102.0,107.1573,20.75,324.0,2018-09-27 17:56:08.551417,2018-09-27 19:17:34.765782,IND122004AAA,IND122413AAE,81.43690608333333
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153808095945527468,71.0,32.0,35.2274,229.0,101.0,107.58370000000001,20.75,412.0,2018-09-27 20:42:39.455504,2018-09-27 22:25:48.540377,IND122004AAA,IND122413AAE,103.15141455
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153815292067295211,54.0,33.0,35.0372,161.0,101.0,106.4351,20.75,388.0,2018-09-28 16:42:00.673175,2018-09-28 18:19:13.887520,IND122004AAA,IND122413AAE,97.22023908333334
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153816145212963230,46.0,32.0,34.7868,146.0,102.0,107.9443,20.75,404.0,2018-09-28 19:04:12.129876,2018-09-28 20:45:35.494357,IND122004AAA,IND122413AAE,101.38940801666666
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153816910069311424,57.0,47.0,50.9553,186.0,110.0,116.431,20.75,448.0,2018-09-28 21:11:40.693356,2018-09-28 23:03:42.274206,IND122004AAA,IND122413AAE,112.0263475
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153823714989144718,96.0,32.0,34.8656,238.0,99.0,104.9802,20.75,564.0,2018-09-29 16:05:49.891699,2018-09-29 18:27:42.394804,IND122004AAA,IND122413AAE,141.87505174999998
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153841546841885236,40.0,34.0,37.0934,119.0,101.0,106.90889999999999,20.75,284.0,2018-10-01 17:37:48.419103,2018-10-01 18:48:57.469264,IND122004AAA,IND122413AAE,71.15083601666667
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153842215915412109,78.0,34.0,35.9165,261.0,97.0,104.3653,20.75,488.0,2018-10-01 19:29:19.154395,2018-10-01 21:32:01.968359,IND122004AAA,IND122413AAE,122.71356606666667
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153843131316989172,41.0,48.0,51.572,121.0,110.0,116.09830000000001,20.75,284.0,2018-10-01 22:01:53.170109,2018-10-01 23:13:42.351755,IND122004AAA,IND122413AAE,71.8196941
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153859732400924424,43.0,35.0,37.5183,133.0,103.0,109.24279999999999,20.75,548.0,2018-10-03 20:08:44.009491,2018-10-03 22:25:59.451988,IND122004AAA,IND122413AAE,137.25737495
thanos::sroute:c736b86f-5c1d-4497-832c-876db4c1a518,trip-153860196851818822,46.0,34.0,35.7061,134.0,97.0,104.05160000000001,20.75,496.0,2018-10-03 21:26:08.518429,2018-10-03 23:31:03.708045,IND122004AAA,IND122413AAE,124.91982693333333
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153679070444425034,29.0,12.0,10.3529,58.0,24.0,20.7058,9.0,310.0,2018-09-12 22:18:24.444512,2018-09-13 00:53:54.898986,IND411021AAA,IND411033AAA,155.50757456666668
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153696342317175284,30.0,15.0,13.3857,60.0,30.0,26.7714,9.5,84.0,2018-09-14 22:17:03.172011,2018-09-14 22:59:13.452801,IND411021AAA,IND411033AAA,42.1713465
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153705162529056762,12.0,12.0,10.1957,12.0,12.0,10.1957,9.0,171.0,2018-09-15 22:47:05.290784,2018-09-16 01:38:17.954637,IND411021AAA,IND411033AAA,171.21106421666667
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153713819335800961,13.0,11.0,9.7638,13.0,11.0,9.7638,9.0,360.0,2018-09-16 22:49:53.358266,2018-09-17 04:50:38.729458,IND411021AAA,IND411033AAA,360.75618653333333
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153739602851447154,14.0,16.0,13.391,28.0,32.0,26.782,9.0,274.0,2018-09-19 22:27:08.514751,2018-09-20 00:44:11.966758,IND411021AAA,IND411033AAA,137.05753345
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153756808483205755,65.0,15.0,13.3847,120.0,28.0,24.9266,9.5,372.0,2018-09-21 22:14:44.832280,2018-09-22 01:20:48.124872,IND411021AAA,IND411033AAA,186.05487653333333
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153765458951431978,12.0,16.0,12.6745,12.0,16.0,12.6745,9.0,98.0,2018-09-22 22:16:29.514623,2018-09-22 23:54:30.180293,IND411021AAA,IND411033AAA,98.0110945
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153791352441941968,145.0,15.0,13.3998,145.0,15.0,13.3998,10.0,164.0,2018-09-25 22:12:04.419664,2018-09-26 00:56:46.787508,IND411021AAA,IND411033AAA,164.70613073333334
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153801683828243027,17.0,12.0,10.3504,34.0,24.0,20.7008,9.0,138.0,2018-09-27 02:53:58.282702,2018-09-27 04:03:07.141488,IND411021AAA,IND411033AAA,69.14764643333334
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153808708497998735,29.0,12.0,10.7123,58.0,24.0,21.4246,9.5,462.0,2018-09-27 22:24:44.980241,2018-09-28 02:16:18.818124,IND411021AAA,IND411033AAA,231.56396471666667
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153817307689629706,14.0,14.0,12.9326,28.0,28.0,25.8652,9.5,340.0,2018-09-28 22:17:56.896550,2018-09-29 01:08:23.176842,IND411021AAA,IND411033AAA,170.43800486666666
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153826131027806360,57.0,15.0,13.3916,114.0,30.0,26.7832,9.5,348.0,2018-09-29 22:48:30.278278,2018-09-30 01:43:24.347492,IND411021AAA,IND411033AAA,174.90115356666666
thanos::sroute:c7447b3f-ac7e-4f00-ae8d-dd78668b3490,trip-153860537449292853,202.0,16.0,13.4952,202.0,16.0,13.4952,10.0,253.0,2018-10-03 22:22:54.493221,2018-10-04 02:36:37.973213,IND411021AAA,IND411033AAA,253.72466653333333
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153674541945157100,192.0,133.0,149.8974,454.0,251.0,271.5528,19.0,846.0,2018-09-12 09:43:39.451833,2018-09-12 13:45:38.128518,IND610001AAA,IND610001AAA,241.97794475
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153692053217908870,178.0,137.0,153.9871,502.0,314.0,352.15520000000004,20.454545454545453,877.0,2018-09-14 10:22:11.545246,2018-09-14 14:05:37.821221,IND610001AAA,IND610001AAA,223.43793291666668
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153700308719544392,196.0,143.0,160.7562,540.0,320.0,371.5761,20.636363636363637,890.0,2018-09-15 09:18:07.195684,2018-09-15 13:07:22.134029,IND610001AAA,IND610001AAA,229.24897241666667
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153717752912554086,203.0,153.0,178.2159,542.0,320.0,345.9826,20.636363636363637,934.0,2018-09-17 09:45:29.125930,2018-09-17 13:44:17.250421,IND610001AAA,IND610001AAA,238.80207485
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153726112557892388,210.0,143.0,168.7391,582.0,291.0,311.35540000000003,20.818181818181817,999.0,2018-09-18 08:58:45.579380,2018-09-18 13:08:19.022028,IND610001AAA,IND610001AAA,249.55737746666668
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153734744654145345,176.0,146.0,168.6643,488.0,294.0,313.6725,20.636363636363637,884.0,2018-09-19 08:57:26.541728,2018-09-19 12:43:23.595562,IND610001AAA,IND610001AAA,225.95089723333334
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153743520395821176,197.0,142.0,166.562,516.0,287.0,307.2996,20.636363636363637,968.0,2018-09-20 09:20:03.958452,2018-09-20 13:23:38.708319,IND610001AAA,IND610001AAA,243.57916445
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153752272714996378,195.0,151.0,176.4963,535.0,319.0,345.4327,20.363636363636363,968.0,2018-09-21 09:38:47.150362,2018-09-21 13:42:26.678829,IND610001AAA,IND610001AAA,243.65880778333334
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153760936820661191,189.0,153.0,176.45010000000002,529.0,321.0,344.6356,20.636363636363637,965.0,2018-09-22 09:42:48.206983,2018-09-22 13:44:53.196988,IND610001AAA,IND610001AAA,242.08316675
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153778414654600637,227.0,152.0,177.74280000000002,629.0,320.0,359.5377,20.727272727272727,1062.0,2018-09-24 10:15:46.546260,2018-09-24 14:46:27.924571,IND610001AAA,IND610001AAA,270.68963851666666
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153786801991469559,212.0,139.0,160.5602,564.0,300.0,333.06010000000003,20.727272727272727,987.0,2018-09-25 09:33:39.914944,2018-09-25 13:45:57.253286,IND610001AAA,IND610001AAA,252.28897236666666
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153795407100201277,207.0,144.0,168.41310000000001,555.0,322.0,359.93039999999996,20.727272727272727,928.0,2018-09-26 09:27:51.002294,2018-09-26 13:23:30.849792,IND610001AAA,IND610001AAA,235.66412496666666
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153804090072530780,165.0,136.0,159.8386,387.0,268.0,305.5742,18.6,794.0,2018-09-27 09:35:00.725541,2018-09-27 13:25:20.017581,IND610001AAA,IND610001AAA,230.321534
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153812998759524070,165.0,140.0,163.7756,470.0,315.0,368.65610000000004,20.272727272727273,883.0,2018-09-28 10:19:47.595546,2018-09-28 14:08:38.530862,IND610001AAA,IND610001AAA,228.84892193333332
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153821328818343951,151.0,138.0,163.0023,357.0,261.0,301.4521,18.5,829.0,2018-09-29 09:28:08.183693,2018-09-29 13:32:40.672951,IND610001AAA,IND610001AAA,244.54148763333333
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153839632923855733,191.0,141.0,165.8907,531.0,292.0,312.8494,20.454545454545453,1027.0,2018-10-01 12:18:49.238786,2018-10-01 16:43:26.401732,IND610001AAA,IND610001AAA,264.6193824333333
thanos::sroute:c75d1203-985d-4add-be9c-d4e37072c5d3,trip-153857013216278885,196.0,150.0,175.9417,534.0,320.0,358.5239,20.454545454545453,979.0,2018-10-03 12:35:32.163044,2018-10-03 16:49:41.415629,IND610001AAA,IND610001AAA,254.15420975
thanos::sroute:c77da4f8-1fa5-4c74-93c6-f44fb415a483,trip-153728186517921417,1133.0,256.0,368.3723,3378.0,786.0,1118.6426999999999,49.875,5600.0,2018-09-18 14:44:25.179567,2018-09-19 14:05:48.227748,IND796009AAA,IND796009AAA,1401.38413635
thanos::sroute:c77da4f8-1fa5-4c74-93c6-f44fb415a483,trip-153736402211804014,1202.0,260.0,371.93600000000004,3400.0,786.0,1119.4586,50.0,6084.0,2018-09-19 13:33:42.118383,2018-09-20 14:56:00.614212,IND796009AAA,IND796009AAA,1522.3082638166668
thanos::sroute:c77da4f8-1fa5-4c74-93c6-f44fb415a483,trip-153744173223326815,2544.0,264.0,374.6631,2544.0,264.0,374.6631,68.5,4235.0,2018-09-20 11:08:52.233516,2018-09-23 09:45:30.238152,IND796009AAA,IND796009AAA,4236.6334106
thanos::sroute:c77da4f8-1fa5-4c74-93c6-f44fb415a483,trip-153752546021401806,823.0,130.0,186.15540000000001,2131.0,383.0,543.666,50.0,4252.0,2018-09-21 10:24:20.214395,2018-09-22 04:08:07.512031,IND796009AAA,IND796321AAB,1063.7882939333333
thanos::sroute:c7879955-4f46-4135-a2ce-e7d843955177,trip-153671506098357680,36.0,17.0,23.573900000000002,58.0,21.0,26.5578,11.5,150.0,2018-09-12 01:17:40.984026,2018-09-12 02:33:00.903517,IND396191AAC,IND396232AAA,75.33199151666666
